,0,1,2
2263,-0.075,-0.15,0.2
2264,-0.075,-0.15,0.225
2265,-0.075,-0.15,0.25
2266,-0.075,-0.15,0.275
2267,-0.075,-0.15,0.3
2268,-0.075,-0.125,-0.2
2269,-0.075,-0.125,-0.175
2270,-0.075,-0.125,-0.15
2271,-0.075,-0.125,-0.125
2272,-0.075,-0.125,-0.1
2273,-0.075,-0.125,-0.075
2274,-0.075,-0.125,-0.05
2275,-0.075,-0.125,-0.025
2276,-0.075,-0.125,0
2277,-0.075,-0.125,0.025
2278,-0.075,-0.125,0.05
2279,-0.075,-0.125,0.075
2280,-0.075,-0.125,0.1
2281,-0.075,-0.125,0.125
2282,-0.075,-0.125,0.15
2283,-0.075,-0.125,0.175
2284,-0.075,-0.125,0.2
2285,-0.075,-0.125,0.225
2286,-0.075,-0.125,0.25
2287,-0.075,-0.125,0.275
2288,-0.075,-0.125,0.3
2289,-0.075,-0.1,-0.2
2290,-0.075,-0.1,-0.175
2291,-0.075,-0.1,-0.15
2292,-0.075,-0.1,-0.125
2293,-0.075,-0.1,-0.1
2294,-0.075,-0.1,-0.075
2295,-0.075,-0.1,-0.05
2296,-0.075,-0.1,-0.025
2297,-0.075,-0.1,0
2298,-0.075,-0.1,0.025
2299,-0.075,-0.1,0.05
2300,-0.075,-0.1,0.075
2301,-0.075,-0.1,0.1
2302,-0.075,-0.1,0.125
2303,-0.075,-0.1,0.15
2304,-0.075,-0.1,0.175
2305,-0.075,-0.1,0.2
2306,-0.075,-0.1,0.225
2307,-0.075,-0.1,0.25
2308,-0.075,-0.1,0.275
2309,-0.075,-0.1,0.3
2310,-0.075,-0.075,-0.2
2311,-0.075,-0.075,-0.175
2312,-0.075,-0.075,-0.15
2313,-0.075,-0.075,-0.125
2314,-0.075,-0.075,-0.1
2315,-0.075,-0.075,-0.075
2316,-0.075,-0.075,-0.05
2317,-0.075,-0.075,-0.025
2318,-0.075,-0.075,0
2319,-0.075,-0.075,0.025
2320,-0.075,-0.075,0.05
2321,-0.075,-0.075,0.075
2322,-0.075,-0.075,0.1
2323,-0.075,-0.075,0.125
2324,-0.075,-0.075,0.15
2325,-0.075,-0.075,0.175
2326,-0.075,-0.075,0.2
2327,-0.075,-0.075,0.225
2328,-0.075,-0.075,0.25
2329,-0.075,-0.075,0.275
2330,-0.075,-0.075,0.3
2331,-0.075,-0.05,-0.2
2332,-0.075,-0.05,-0.175
2333,-0.075,-0.05,-0.15
2334,-0.075,-0.05,-0.125
2335,-0.075,-0.05,-0.1
2336,-0.075,-0.05,-0.075
2337,-0.075,-0.05,-0.05
2338,-0.075,-0.05,-0.025
2339,-0.075,-0.05,0
2340,-0.075,-0.05,0.025
2341,-0.075,-0.05,0.05
2342,-0.075,-0.05,0.075
2343,-0.075,-0.05,0.1
2344,-0.075,-0.05,0.125
2345,-0.075,-0.05,0.15
2346,-0.075,-0.05,0.175
2347,-0.075,-0.05,0.2
2348,-0.075,-0.05,0.225
2349,-0.075,-0.05,0.25
2350,-0.075,-0.05,0.275
2351,-0.075,-0.05,0.3
2352,-0.075,-0.025,-0.2
2353,-0.075,-0.025,-0.175
2354,-0.075,-0.025,-0.15
2355,-0.075,-0.025,-0.125
2356,-0.075,-0.025,-0.1
2357,-0.075,-0.025,-0.075
2358,-0.075,-0.025,-0.05
2359,-0.075,-0.025,-0.025
2360,-0.075,-0.025,0
2361,-0.075,-0.025,0.025
2362,-0.075,-0.025,0.05
2363,-0.075,-0.025,0.075
2364,-0.075,-0.025,0.1
2365,-0.075,-0.025,0.125
2366,-0.075,-0.025,0.15
2367,-0.075,-0.025,0.175
2368,-0.075,-0.025,0.2
2369,-0.075,-0.025,0.225
2370,-0.075,-0.025,0.25
2371,-0.075,-0.025,0.275
2372,-0.075,-0.025,0.3
2373,-0.075,0,-0.2
2374,-0.075,0,-0.175
2375,-0.075,0,-0.15
2376,-0.075,0,-0.125
2377,-0.075,0,-0.1
2378,-0.075,0,-0.075
2379,-0.075,0,-0.05
2380,-0.075,0,-0.025
2381,-0.075,0,0
2382,-0.075,0,0.025
2383,-0.075,0,0.05
2384,-0.075,0,0.075
2385,-0.075,0,0.1
2386,-0.075,0,0.125
2387,-0.075,0,0.15
2388,-0.075,0,0.175
2389,-0.075,0,0.2
2390,-0.075,0,0.225
2391,-0.075,0,0.25
2392,-0.075,0,0.275
2393,-0.075,0,0.3
2394,-0.075,0.025,-0.2
2395,-0.075,0.025,-0.175
2396,-0.075,0.025,-0.15
2397,-0.075,0.025,-0.125
2398,-0.075,0.025,-0.1
2399,-0.075,0.025,-0.075
2400,-0.075,0.025,-0.05
2401,-0.075,0.025,-0.025
2402,-0.075,0.025,0
2403,-0.075,0.025,0.025
2404,-0.075,0.025,0.05
2405,-0.075,0.025,0.075
2406,-0.075,0.025,0.1
2407,-0.075,0.025,0.125
2408,-0.075,0.025,0.15
2409,-0.075,0.025,0.175
2410,-0.075,0.025,0.2
2411,-0.075,0.025,0.225
2412,-0.075,0.025,0.25
2413,-0.075,0.025,0.275
2414,-0.075,0.025,0.3
2415,-0.075,0.05,-0.2
2416,-0.075,0.05,-0.175
2417,-0.075,0.05,-0.15
2418,-0.075,0.05,-0.125
2419,-0.075,0.05,-0.1
2420,-0.075,0.05,-0.075
2421,-0.075,0.05,-0.05
2422,-0.075,0.05,-0.025
2423,-0.075,0.05,0
2424,-0.075,0.05,0.025
2425,-0.075,0.05,0.05
2426,-0.075,0.05,0.075
2427,-0.075,0.05,0.1
2428,-0.075,0.05,0.125
2429,-0.075,0.05,0.15
2430,-0.075,0.05,0.175
2431,-0.075,0.05,0.2
2432,-0.075,0.05,0.225
2433,-0.075,0.05,0.25
2434,-0.075,0.05,0.275
2435,-0.075,0.05,0.3
2436,-0.075,0.075,-0.2
2437,-0.075,0.075,-0.175
2438,-0.075,0.075,-0.15
2439,-0.075,0.075,-0.125
2440,-0.075,0.075,-0.1
2441,-0.075,0.075,-0.075
2442,-0.075,0.075,-0.05
2443,-0.075,0.075,-0.025
2444,-0.075,0.075,0
2445,-0.075,0.075,0.025
2446,-0.075,0.075,0.05
2447,-0.075,0.075,0.075
2448,-0.075,0.075,0.1
2449,-0.075,0.075,0.125
2450,-0.075,0.075,0.15
2451,-0.075,0.075,0.175
2452,-0.075,0.075,0.2
2453,-0.075,0.075,0.225
2454,-0.075,0.075,0.25
2455,-0.075,0.075,0.275
2456,-0.075,0.075,0.3
2457,-0.075,0.1,-0.2
2458,-0.075,0.1,-0.175
2459,-0.075,0.1,-0.15
2460,-0.075,0.1,-0.125
2461,-0.075,0.1,-0.1
2462,-0.075,0.1,-0.075
2463,-0.075,0.1,-0.05
2464,-0.075,0.1,-0.025
2465,-0.075,0.1,0
2466,-0.075,0.1,0.025
2467,-0.075,0.1,0.05
2468,-0.075,0.1,0.075
2469,-0.075,0.1,0.1
2470,-0.075,0.1,0.125
2471,-0.075,0.1,0.15
2472,-0.075,0.1,0.175
2473,-0.075,0.1,0.2
2474,-0.075,0.1,0.225
2475,-0.075,0.1,0.25
2476,-0.075,0.1,0.275
2477,-0.075,0.1,0.3
2478,-0.075,0.125,-0.2
2479,-0.075,0.125,-0.175
2480,-0.075,0.125,-0.15
2481,-0.075,0.125,-0.125
2482,-0.075,0.125,-0.1
2483,-0.075,0.125,-0.075
2484,-0.075,0.125,-0.05
2485,-0.075,0.125,-0.025
2486,-0.075,0.125,0
2487,-0.075,0.125,0.025
2488,-0.075,0.125,0.05
2489,-0.075,0.125,0.075
2490,-0.075,0.125,0.1
2491,-0.075,0.125,0.125
2492,-0.075,0.125,0.15
2493,-0.075,0.125,0.175
2494,-0.075,0.125,0.2
2495,-0.075,0.125,0.225
2496,-0.075,0.125,0.25
2497,-0.075,0.125,0.275
2498,-0.075,0.125,0.3
2499,-0.075,0.15,-0.2
2500,-0.075,0.15,-0.175
2501,-0.075,0.15,-0.15
2502,-0.075,0.15,-0.125
2503,-0.075,0.15,-0.1
2504,-0.075,0.15,-0.075
2505,-0.075,0.15,-0.05
2506,-0.075,0.15,-0.025
2507,-0.075,0.15,0
2508,-0.075,0.15,0.025
2509,-0.075,0.15,0.05
2510,-0.075,0.15,0.075
2511,-0.075,0.15,0.1
2512,-0.075,0.15,0.125
2513,-0.075,0.15,0.15
2514,-0.075,0.15,0.175
2515,-0.075,0.15,0.2
2516,-0.075,0.15,0.225
2517,-0.075,0.15,0.25
2518,-0.075,0.15,0.275
2519,-0.075,0.15,0.3
2520,-0.075,0.175,-0.2
2521,-0.075,0.175,-0.175
2522,-0.075,0.175,-0.15
2523,-0.075,0.175,-0.125
2524,-0.075,0.175,-0.1
2525,-0.075,0.175,-0.075
2526,-0.075,0.175,-0.05
2527,-0.075,0.175,-0.025
2528,-0.075,0.175,0
2529,-0.075,0.175,0.025
2530,-0.075,0.175,0.05
2531,-0.075,0.175,0.075
2532,-0.075,0.175,0.1
2533,-0.075,0.175,0.125
2534,-0.075,0.175,0.15
2535,-0.075,0.175,0.175
2536,-0.075,0.175,0.2
2537,-0.075,0.175,0.225
2538,-0.075,0.175,0.25
2539,-0.075,0.175,0.275
2540,-0.075,0.175,0.3
2541,-0.075,0.2,-0.2
2542,-0.075,0.2,-0.175
2543,-0.075,0.2,-0.15
2544,-0.075,0.2,-0.125
2545,-0.075,0.2,-0.1
2546,-0.075,0.2,-0.075
2547,-0.075,0.2,-0.05
2548,-0.075,0.2,-0.025
2549,-0.075,0.2,0
2550,-0.075,0.2,0.025
2551,-0.075,0.2,0.05
2552,-0.075,0.2,0.075
2553,-0.075,0.2,0.1
2554,-0.075,0.2,0.125
2555,-0.075,0.2,0.15
2556,-0.075,0.2,0.175
2557,-0.075,0.2,0.2
2558,-0.075,0.2,0.225
2559,-0.075,0.2,0.25
2560,-0.075,0.2,0.275
2561,-0.075,0.2,0.3
2562,-0.075,0.225,-0.2
2563,-0.075,0.225,-0.175
2564,-0.075,0.225,-0.15
2565,-0.075,0.225,-0.125
2566,-0.075,0.225,-0.1
2567,-0.075,0.225,-0.075
2568,-0.075,0.225,-0.05
2569,-0.075,0.225,-0.025
2570,-0.075,0.225,0
2571,-0.075,0.225,0.025
2572,-0.075,0.225,0.05
2573,-0.075,0.225,0.075
2574,-0.075,0.225,0.1
2575,-0.075,0.225,0.125
2576,-0.075,0.225,0.15
2577,-0.075,0.225,0.175
2578,-0.075,0.225,0.2
2579,-0.075,0.225,0.225
2580,-0.075,0.225,0.25
2581,-0.075,0.225,0.275
2582,-0.075,0.225,0.3
2583,-0.075,0.25,-0.2
2584,-0.075,0.25,-0.175
2585,-0.075,0.25,-0.15
2586,-0.075,0.25,-0.125
2587,-0.075,0.25,-0.1
2588,-0.075,0.25,-0.075
2589,-0.075,0.25,-0.05
2590,-0.075,0.25,-0.025
2591,-0.075,0.25,0
2592,-0.075,0.25,0.025
2593,-0.075,0.25,0.05
2594,-0.075,0.25,0.075
2595,-0.075,0.25,0.1
2596,-0.075,0.25,0.125
2597,-0.075,0.25,0.15
2598,-0.075,0.25,0.175
2599,-0.075,0.25,0.2
2600,-0.075,0.25,0.225
2601,-0.075,0.25,0.25
2602,-0.075,0.25,0.275
2603,-0.075,0.25,0.3
2604,-0.075,0.275,-0.2
2605,-0.075,0.275,-0.175
2606,-0.075,0.275,-0.15
2607,-0.075,0.275,-0.125
2608,-0.075,0.275,-0.1
2609,-0.075,0.275,-0.075
2610,-0.075,0.275,-0.05
2611,-0.075,0.275,-0.025
2612,-0.075,0.275,0
2613,-0.075,0.275,0.025
2614,-0.075,0.275,0.05
2615,-0.075,0.275,0.075
2616,-0.075,0.275,0.1
2617,-0.075,0.275,0.125
2618,-0.075,0.275,0.15
2619,-0.075,0.275,0.175
2620,-0.075,0.275,0.2
2621,-0.075,0.275,0.225
2622,-0.075,0.275,0.25
2623,-0.075,0.275,0.275
2624,-0.075,0.275,0.3
2625,-0.075,0.3,-0.2
2626,-0.075,0.3,-0.175
2627,-0.075,0.3,-0.15
2628,-0.075,0.3,-0.125
2629,-0.075,0.3,-0.1
2630,-0.075,0.3,-0.075
2631,-0.075,0.3,-0.05
2632,-0.075,0.3,-0.025
2633,-0.075,0.3,0
2634,-0.075,0.3,0.025
2635,-0.075,0.3,0.05
2636,-0.075,0.3,0.075
2637,-0.075,0.3,0.1
2638,-0.075,0.3,0.125
2639,-0.075,0.3,0.15
2640,-0.075,0.3,0.175
2641,-0.075,0.3,0.2
2642,-0.075,0.3,0.225
2643,-0.075,0.3,0.25
2644,-0.075,0.3,0.275
2645,-0.075,0.3,0.3
2646,-0.05,-0.2,-0.2
2647,-0.05,-0.2,-0.175
2648,-0.05,-0.2,-0.15
2649,-0.05,-0.2,-0.125
2650,-0.05,-0.2,-0.1
2651,-0.05,-0.2,-0.075
2652,-0.05,-0.2,-0.05
2653,-0.05,-0.2,-0.025
2654,-0.05,-0.2,0
2655,-0.05,-0.2,0.025
2656,-0.05,-0.2,0.05
2657,-0.05,-0.2,0.075
2658,-0.05,-0.2,0.1
2659,-0.05,-0.2,0.125
2660,-0.05,-0.2,0.15
2661,-0.05,-0.2,0.175
2662,-0.05,-0.2,0.2
2663,-0.05,-0.2,0.225
2664,-0.05,-0.2,0.25
2665,-0.05,-0.2,0.275
2666,-0.05,-0.2,0.3
2667,-0.05,-0.175,-0.2
2668,-0.05,-0.175,-0.175
2669,-0.05,-0.175,-0.15
2670,-0.05,-0.175,-0.125
2671,-0.05,-0.175,-0.1
2672,-0.05,-0.175,-0.075
2673,-0.05,-0.175,-0.05
2674,-0.05,-0.175,-0.025
2675,-0.05,-0.175,0
2676,-0.05,-0.175,0.025
2677,-0.05,-0.175,0.05
2678,-0.05,-0.175,0.075
2679,-0.05,-0.175,0.1
2680,-0.05,-0.175,0.125
2681,-0.05,-0.175,0.15
2682,-0.05,-0.175,0.175
2683,-0.05,-0.175,0.2
2684,-0.05,-0.175,0.225
2685,-0.05,-0.175,0.25
2686,-0.05,-0.175,0.275
2687,-0.05,-0.175,0.3
2688,-0.05,-0.15,-0.2
2689,-0.05,-0.15,-0.175
2690,-0.05,-0.15,-0.15
2691,-0.05,-0.15,-0.125
2692,-0.05,-0.15,-0.1
2693,-0.05,-0.15,-0.075
2694,-0.05,-0.15,-0.05
2695,-0.05,-0.15,-0.025
2696,-0.05,-0.15,0
2697,-0.05,-0.15,0.025
2698,-0.05,-0.15,0.05
2699,-0.05,-0.15,0.075
2700,-0.05,-0.15,0.1
2701,-0.05,-0.15,0.125
2702,-0.05,-0.15,0.15
2703,-0.05,-0.15,0.175
2704,-0.05,-0.15,0.2
2705,-0.05,-0.15,0.225
2706,-0.05,-0.15,0.25
2707,-0.05,-0.15,0.275
2708,-0.05,-0.15,0.3
2709,-0.05,-0.125,-0.2
2710,-0.05,-0.125,-0.175
2711,-0.05,-0.125,-0.15
2712,-0.05,-0.125,-0.125
2713,-0.05,-0.125,-0.1
2714,-0.05,-0.125,-0.075
2715,-0.05,-0.125,-0.05
2716,-0.05,-0.125,-0.025
2717,-0.05,-0.125,0
2718,-0.05,-0.125,0.025
2719,-0.05,-0.125,0.05
2720,-0.05,-0.125,0.075
2721,-0.05,-0.125,0.1
2722,-0.05,-0.125,0.125
2723,-0.05,-0.125,0.15
2724,-0.05,-0.125,0.175
2725,-0.05,-0.125,0.2
2726,-0.05,-0.125,0.225
2727,-0.05,-0.125,0.25
2728,-0.05,-0.125,0.275
2729,-0.05,-0.125,0.3
2730,-0.05,-0.1,-0.2
2731,-0.05,-0.1,-0.175
2732,-0.05,-0.1,-0.15
2733,-0.05,-0.1,-0.125
2734,-0.05,-0.1,-0.1
2735,-0.05,-0.1,-0.075
2736,-0.05,-0.1,-0.05
2737,-0.05,-0.1,-0.025
2738,-0.05,-0.1,0
2739,-0.05,-0.1,0.025
2740,-0.05,-0.1,0.05
2741,-0.05,-0.1,0.075
2742,-0.05,-0.1,0.1
2743,-0.05,-0.1,0.125
2744,-0.05,-0.1,0.15
2745,-0.05,-0.1,0.175
2746,-0.05,-0.1,0.2
2747,-0.05,-0.1,0.225
2748,-0.05,-0.1,0.25
2749,-0.05,-0.1,0.275
2750,-0.05,-0.1,0.3
2751,-0.05,-0.075,-0.2
2752,-0.05,-0.075,-0.175
2753,-0.05,-0.075,-0.15
2754,-0.05,-0.075,-0.125
2755,-0.05,-0.075,-0.1
2756,-0.05,-0.075,-0.075
2757,-0.05,-0.075,-0.05
2758,-0.05,-0.075,-0.025
2759,-0.05,-0.075,0
2760,-0.05,-0.075,0.025
2761,-0.05,-0.075,0.05
2762,-0.05,-0.075,0.075
2763,-0.05,-0.075,0.1
2764,-0.05,-0.075,0.125
2765,-0.05,-0.075,0.15
2766,-0.05,-0.075,0.175
2767,-0.05,-0.075,0.2
2768,-0.05,-0.075,0.225
2769,-0.05,-0.075,0.25
2770,-0.05,-0.075,0.275
2771,-0.05,-0.075,0.3
2772,-0.05,-0.05,-0.2
2773,-0.05,-0.05,-0.175
2774,-0.05,-0.05,-0.15
2775,-0.05,-0.05,-0.125
2776,-0.05,-0.05,-0.1
2777,-0.05,-0.05,-0.075
2778,-0.05,-0.05,-0.05
2779,-0.05,-0.05,-0.025
2780,-0.05,-0.05,0
2781,-0.05,-0.05,0.025
2782,-0.05,-0.05,0.05
2783,-0.05,-0.05,0.075
2784,-0.05,-0.05,0.1
2785,-0.05,-0.05,0.125
2786,-0.05,-0.05,0.15
2787,-0.05,-0.05,0.175
2788,-0.05,-0.05,0.2
2789,-0.05,-0.05,0.225
2790,-0.05,-0.05,0.25
2791,-0.05,-0.05,0.275
2792,-0.05,-0.05,0.3
2793,-0.05,-0.025,-0.2
2794,-0.05,-0.025,-0.175
2795,-0.05,-0.025,-0.15
2796,-0.05,-0.025,-0.125
2797,-0.05,-0.025,-0.1
2798,-0.05,-0.025,-0.075
2799,-0.05,-0.025,-0.05
2800,-0.05,-0.025,-0.025
2801,-0.05,-0.025,0
2802,-0.05,-0.025,0.025
2803,-0.05,-0.025,0.05
2804,-0.05,-0.025,0.075
2805,-0.05,-0.025,0.1
2806,-0.05,-0.025,0.125
2807,-0.05,-0.025,0.15
2808,-0.05,-0.025,0.175
2809,-0.05,-0.025,0.2
2810,-0.05,-0.025,0.225
2811,-0.05,-0.025,0.25
2812,-0.05,-0.025,0.275
2813,-0.05,-0.025,0.3
2814,-0.05,0,-0.2
2815,-0.05,0,-0.175
2816,-0.05,0,-0.15
2817,-0.05,0,-0.125
2818,-0.05,0,-0.1
2819,-0.05,0,-0.075
2820,-0.05,0,-0.05
2821,-0.05,0,-0.025
2822,-0.05,0,0
2823,-0.05,0,0.025
2824,-0.05,0,0.05
2825,-0.05,0,0.075
2826,-0.05,0,0.1
2827,-0.05,0,0.125
2828,-0.05,0,0.15
2829,-0.05,0,0.175
2830,-0.05,0,0.2
2831,-0.05,0,0.225
2832,-0.05,0,0.25
2833,-0.05,0,0.275
2834,-0.05,0,0.3
2835,-0.05,0.025,-0.2
2836,-0.05,0.025,-0.175
2837,-0.05,0.025,-0.15
2838,-0.05,0.025,-0.125
2839,-0.05,0.025,-0.1
2840,-0.05,0.025,-0.075
2841,-0.05,0.025,-0.05
2842,-0.05,0.025,-0.025
2843,-0.05,0.025,0
2844,-0.05,0.025,0.025
2845,-0.05,0.025,0.05
2846,-0.05,0.025,0.075
2847,-0.05,0.025,0.1
2848,-0.05,0.025,0.125
2849,-0.05,0.025,0.15
2850,-0.05,0.025,0.175
2851,-0.05,0.025,0.2
2852,-0.05,0.025,0.225
2853,-0.05,0.025,0.25
2854,-0.05,0.025,0.275
2855,-0.05,0.025,0.3
2856,-0.05,0.05,-0.2
2857,-0.05,0.05,-0.175
2858,-0.05,0.05,-0.15
2859,-0.05,0.05,-0.125
2860,-0.05,0.05,-0.1
2861,-0.05,0.05,-0.075
2862,-0.05,0.05,-0.05
2863,-0.05,0.05,-0.025
2864,-0.05,0.05,0
2865,-0.05,0.05,0.025
2866,-0.05,0.05,0.05
2867,-0.05,0.05,0.075
2868,-0.05,0.05,0.1
2869,-0.05,0.05,0.125
2870,-0.05,0.05,0.15
2871,-0.05,0.05,0.175
2872,-0.05,0.05,0.2
2873,-0.05,0.05,0.225
2874,-0.05,0.05,0.25
2875,-0.05,0.05,0.275
2876,-0.05,0.05,0.3
2877,-0.05,0.075,-0.2
2878,-0.05,0.075,-0.175
2879,-0.05,0.075,-0.15
2880,-0.05,0.075,-0.125
2881,-0.05,0.075,-0.1
2882,-0.05,0.075,-0.075
2883,-0.05,0.075,-0.05
2884,-0.05,0.075,-0.025
2885,-0.05,0.075,0
2886,-0.05,0.075,0.025
2887,-0.05,0.075,0.05
2888,-0.05,0.075,0.075
2889,-0.05,0.075,0.1
2890,-0.05,0.075,0.125
2891,-0.05,0.075,0.15
2892,-0.05,0.075,0.175
2893,-0.05,0.075,0.2
2894,-0.05,0.075,0.225
2895,-0.05,0.075,0.25
2896,-0.05,0.075,0.275
2897,-0.05,0.075,0.3
2898,-0.05,0.1,-0.2
2899,-0.05,0.1,-0.175
2900,-0.05,0.1,-0.15
2901,-0.05,0.1,-0.125
2902,-0.05,0.1,-0.1
2903,-0.05,0.1,-0.075
2904,-0.05,0.1,-0.05
2905,-0.05,0.1,-0.025
2906,-0.05,0.1,0
2907,-0.05,0.1,0.025
2908,-0.05,0.1,0.05
2909,-0.05,0.1,0.075
2910,-0.05,0.1,0.1
2911,-0.05,0.1,0.125
2912,-0.05,0.1,0.15
2913,-0.05,0.1,0.175
2914,-0.05,0.1,0.2
2915,-0.05,0.1,0.225
2916,-0.05,0.1,0.25
2917,-0.05,0.1,0.275
2918,-0.05,0.1,0.3
2919,-0.05,0.125,-0.2
2920,-0.05,0.125,-0.175
2921,-0.05,0.125,-0.15
2922,-0.05,0.125,-0.125
2923,-0.05,0.125,-0.1
2924,-0.05,0.125,-0.075
2925,-0.05,0.125,-0.05
2926,-0.05,0.125,-0.025
2927,-0.05,0.125,0
2928,-0.05,0.125,0.025
2929,-0.05,0.125,0.05
2930,-0.05,0.125,0.075
2931,-0.05,0.125,0.1
2932,-0.05,0.125,0.125
2933,-0.05,0.125,0.15
2934,-0.05,0.125,0.175
2935,-0.05,0.125,0.2
2936,-0.05,0.125,0.225
2937,-0.05,0.125,0.25
2938,-0.05,0.125,0.275
2939,-0.05,0.125,0.3
2940,-0.05,0.15,-0.2
2941,-0.05,0.15,-0.175
2942,-0.05,0.15,-0.15
2943,-0.05,0.15,-0.125
2944,-0.05,0.15,-0.1
2945,-0.05,0.15,-0.075
2946,-0.05,0.15,-0.05
2947,-0.05,0.15,-0.025
2948,-0.05,0.15,0
2949,-0.05,0.15,0.025
2950,-0.05,0.15,0.05
2951,-0.05,0.15,0.075
2952,-0.05,0.15,0.1
2953,-0.05,0.15,0.125
2954,-0.05,0.15,0.15
2955,-0.05,0.15,0.175
2956,-0.05,0.15,0.2
2957,-0.05,0.15,0.225
2958,-0.05,0.15,0.25
2959,-0.05,0.15,0.275
2960,-0.05,0.15,0.3
2961,-0.05,0.175,-0.2
2962,-0.05,0.175,-0.175
2963,-0.05,0.175,-0.15
2964,-0.05,0.175,-0.125
2965,-0.05,0.175,-0.1
2966,-0.05,0.175,-0.075
2967,-0.05,0.175,-0.05
2968,-0.05,0.175,-0.025
2969,-0.05,0.175,0
2970,-0.05,0.175,0.025
2971,-0.05,0.175,0.05
2972,-0.05,0.175,0.075
2973,-0.05,0.175,0.1
2974,-0.05,0.175,0.125
2975,-0.05,0.175,0.15
2976,-0.05,0.175,0.175
2977,-0.05,0.175,0.2
2978,-0.05,0.175,0.225
2979,-0.05,0.175,0.25
2980,-0.05,0.175,0.275
2981,-0.05,0.175,0.3
2982,-0.05,0.2,-0.2
2983,-0.05,0.2,-0.175
2984,-0.05,0.2,-0.15
2985,-0.05,0.2,-0.125
2986,-0.05,0.2,-0.1
2987,-0.05,0.2,-0.075
2988,-0.05,0.2,-0.05
2989,-0.05,0.2,-0.025
2990,-0.05,0.2,0
2991,-0.05,0.2,0.025
2992,-0.05,0.2,0.05
2993,-0.05,0.2,0.075
2994,-0.05,0.2,0.1
2995,-0.05,0.2,0.125
2996,-0.05,0.2,0.15
2997,-0.05,0.2,0.175
2998,-0.05,0.2,0.2
2999,-0.05,0.2,0.225
3000,-0.05,0.2,0.25
3001,-0.05,0.2,0.275
3002,-0.05,0.2,0.3
3003,-0.05,0.225,-0.2
3004,-0.05,0.225,-0.175
3005,-0.05,0.225,-0.15
3006,-0.05,0.225,-0.125
3007,-0.05,0.225,-0.1
3008,-0.05,0.225,-0.075
3009,-0.05,0.225,-0.05
3010,-0.05,0.225,-0.025
3011,-0.05,0.225,0
3012,-0.05,0.225,0.025
3013,-0.05,0.225,0.05
3014,-0.05,0.225,0.075
3015,-0.05,0.225,0.1
3016,-0.05,0.225,0.125
3017,-0.05,0.225,0.15
3018,-0.05,0.225,0.175
3019,-0.05,0.225,0.2
3020,-0.05,0.225,0.225
3021,-0.05,0.225,0.25
3022,-0.05,0.225,0.275
3023,-0.05,0.225,0.3
3024,-0.05,0.25,-0.2
3025,-0.05,0.25,-0.175
3026,-0.05,0.25,-0.15
3027,-0.05,0.25,-0.125
3028,-0.05,0.25,-0.1
3029,-0.05,0.25,-0.075
3030,-0.05,0.25,-0.05
3031,-0.05,0.25,-0.025
3032,-0.05,0.25,0
3033,-0.05,0.25,0.025
3034,-0.05,0.25,0.05
3035,-0.05,0.25,0.075
3036,-0.05,0.25,0.1
3037,-0.05,0.25,0.125
3038,-0.05,0.25,0.15
3039,-0.05,0.25,0.175
3040,-0.05,0.25,0.2
3041,-0.05,0.25,0.225
3042,-0.05,0.25,0.25
3043,-0.05,0.25,0.275
3044,-0.05,0.25,0.3
3045,-0.05,0.275,-0.2
3046,-0.05,0.275,-0.175
3047,-0.05,0.275,-0.15
3048,-0.05,0.275,-0.125
3049,-0.05,0.275,-0.1
3050,-0.05,0.275,-0.075
3051,-0.05,0.275,-0.05
3052,-0.05,0.275,-0.025
3053,-0.05,0.275,0
3054,-0.05,0.275,0.025
3055,-0.05,0.275,0.05
3056,-0.05,0.275,0.075
3057,-0.05,0.275,0.1
3058,-0.05,0.275,0.125
3059,-0.05,0.275,0.15
3060,-0.05,0.275,0.175
3061,-0.05,0.275,0.2
3062,-0.05,0.275,0.225
3063,-0.05,0.275,0.25
3064,-0.05,0.275,0.275
3065,-0.05,0.275,0.3
3066,-0.05,0.3,-0.2
3067,-0.05,0.3,-0.175
3068,-0.05,0.3,-0.15
3069,-0.05,0.3,-0.125
3070,-0.05,0.3,-0.1
3071,-0.05,0.3,-0.075
3072,-0.05,0.3,-0.05
3073,-0.05,0.3,-0.025
3074,-0.05,0.3,0
3075,-0.05,0.3,0.025
3076,-0.05,0.3,0.05
3077,-0.05,0.3,0.075
3078,-0.05,0.3,0.1
3079,-0.05,0.3,0.125
3080,-0.05,0.3,0.15
3081,-0.05,0.3,0.175
3082,-0.05,0.3,0.2
3083,-0.05,0.3,0.225
3084,-0.05,0.3,0.25
3085,-0.05,0.3,0.275
3086,-0.05,0.3,0.3
3087,-0.025,-0.2,-0.2
3088,-0.025,-0.2,-0.175
3089,-0.025,-0.2,-0.15
3090,-0.025,-0.2,-0.125
3091,-0.025,-0.2,-0.1
3092,-0.025,-0.2,-0.075
3093,-0.025,-0.2,-0.05
3094,-0.025,-0.2,-0.025
3095,-0.025,-0.2,0
3096,-0.025,-0.2,0.025
3097,-0.025,-0.2,0.05
3098,-0.025,-0.2,0.075
3099,-0.025,-0.2,0.1
3100,-0.025,-0.2,0.125
3101,-0.025,-0.2,0.15
3102,-0.025,-0.2,0.175
3103,-0.025,-0.2,0.2
3104,-0.025,-0.2,0.225
3105,-0.025,-0.2,0.25
3106,-0.025,-0.2,0.275
3107,-0.025,-0.2,0.3
3108,-0.025,-0.175,-0.2
